Finalize,Verify,Follow-Up,Trapped Date,Is Import,Facility,Trap,Trap Is Offsite,Trapping Session Name,Target Species,Target Run,Trapping Session Comments,Fish ID,Count,Species,Run,Sex,Origin,Origin Expression,Origin Description,Origin Start Date,Origin End Date,Origin Creator,Origin Creation Date,Living Status,Length,Age Designation,Age Calculated,Age Criteria Start Length,Age Criteria End Length,Age Criteria Start Date,Age Criteria End Date,Moved To Facility,Moved To,Moved To Location Type,Moved To Is Offsite,Offsite Owner Facility,Offsite Location Latitude,Offsite Location Longitude,Offsite Location Description,Disposition,Release Site,Release Site Latitude,Release Site Longitude,Purpose,Existing Marks,Existing Marks Quantity,Applied Marks,Applied Marks Quantity,Existing Tags,Applied Tags,Existing CWT,Existing CWT Value,Applied CWT,Applied CWT Value,Existing PIT,Applied PIT,Samples,Conditions,Recap,Injected,Weight,Notes,Group Notes,Import Custom
FALSE,FALSE,FALSE,7/10/2015,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/10/2015 Lostine River Weir 11:15 AM PST,Chinook,Summer,58.0 - 58.4 F,2,1,Chinook,Summer,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,688,Adult,TRUE,631,1500,2/15/2015,9/30/2015,NPT GRSME Program,Lookingglass Fish Hatchery,Holding,FALSE,NA,NA,NA,NA,Ponded,NA,NA,NA,Brood Stock,UNC,1,ROP,1,NA,OP 3792,Not Present,NA,NA,NA,NA,NA,GEN 2015-LRW-ChS-0602,NA,FALSE,TRUE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/10/2014,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/10/2014 Lostine River Weir 10:00 AM PST,Chinook,Summer,NA,1,1,Chinook,Summer,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,824,Adult,TRUE,631,1500,2/15/2014,9/30/2014,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,UNC,1,LOP,1,NA,RT 78,Not Present,NA,NA,NA,NA,NA,GEN 2014-LRW-CHS-0252,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,5/16/2014,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 05/16/2014 Lostine River Weir 12:00 PM PST,Steelhead,Summer,NA,24,1,Steelhead,Summer,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,541,NA,FALSE,NA,NA,NA,NA,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 2014-LRW-STS-057,NI,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/29/2014,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/29/2014 Lostine River Weir 8:15 AM PST,Chinook,Summer,NA,79,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,554,Jack/Jill,TRUE,401,630,2/15/2014,9/30/2014,NPT GRSME Program,Outplant - Lower Wallowa River,Release Site,FALSE,NA,NA,NA,NA,Released,Outplant - Lower Wallowa River,45.6216621398926,-117.721450805664,Natural Spawning,AD,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 2014-LRW-CHS-0862,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/2/2015,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 09/02/2015 Lostine River Weir 11:44 AM PST,Chinook,Summer,55.3-55.9 F,15,1,Chinook,Summer,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,725,Adult,TRUE,631,1500,2/15/2015,9/30/2015,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,AD,1,LOP,1,NA,RT 66,Present,NA,NA,NA,NA,NA,GEN 2015-LRW-ChS-0877,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/15/2017,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/15/2017 Lostine River Weir 7:00 AM PST,Chinook,Summer,"55.1 F
Recycled 1 ROP fish transferred to Wallowa at Diamond Prairie",12,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,772,Adult,TRUE,631,1500,1/1/2017,12/31/2017,NPT GRSME Program,Lookingglass Fish Hatchery,Holding,FALSE,NA,NA,NA,NA,Ponded,NA,NA,NA,Brood Stock,AD,1,NA,NA,NA,OP 289,Not Present,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA
FALSE,FALSE,FALSE,6/18/2012,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 06/18/2012 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,824,Adult,TRUE,631,1500,1/1/2011,12/31/2013,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,UNC,1,LOP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 2012-LRW-CHS-0023,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/31/2009,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 08/31/2009 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,840,NA,FALSE,NA,NA,NA,NA,NPT GRSME Program,Lostine River: Unknown Upstream of Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Unknown Upstream of Weir,45.543263,-117.484474,Natural Spawning,AD,1,LOP,1,NA,NA,Present,NA,NA,NA,NA,NA,GEN LR092315,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/26/2011,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/26/2011 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,950,Adult,TRUE,631,1500,1/1/2011,12/31/2013,NPT GRSME Program,Lookingglass Fish Hatchery,Holding,FALSE,NA,NA,NA,NA,Ponded,NA,NA,NA,Brood Stock,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 2011-LRW-CHS-081,BI,FALSE,TRUE,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/5/2012,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 09/05/2012 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,707,Adult,TRUE,631,1500,1/1/2011,12/31/2013,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,AD,1,LOP,1,NA,NA,Present,NA,NA,NA,NA,NA,GEN 2012-LRW-CHS-1207,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/5/2012,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 08/05/2012 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,741,Adult,TRUE,631,1500,1/1/2011,12/31/2013,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,AD,1,LOP,1,NA,NA,Present,NA,NA,NA,NA,NA,GEN 2012-LRW-CHS-1039,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/22/2012,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/22/2012 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,657,Adult,TRUE,631,1500,1/1/2011,12/31/2013,NPT GRSME Program,Wallowa Fish Hatchery,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Distribution,AD,1,ROP,1,NA,NA,Present,NA,NA,NA,NA,NA,GEN 2012-LRW-CHS-0605,NA,FALSE,FALSE,NA,Nez Perce Tribe- Distribution.,NA,NA
FALSE,FALSE,FALSE,7/21/2016,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/21/2016 Lostine River Weir 10:39 AM PST,Chinook,Summer,55.3 F,14,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,576,Jack/Jill,TRUE,401,630,2/15/2016,9/30/2016,NPT GRSME Program,Outplant - Lower Wallowa River,Release Site,FALSE,NA,NA,NA,NA,Released,Outplant - Lower Wallowa River,45.6216621398926,-117.721450805664,Recycled,AD,1,ROP,1,NA,NA,Present,NA,NA,NA,NA,NA,GEN 2016-LRW-ChS-0481,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/13/2015,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 09/13/2015 Lostine River Weir 7:55 AM PST,Chinook,Summer,54.2-54.2 F,4,1,Chinook,Summer,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,741,Adult,TRUE,631,1500,2/15/2015,9/30/2015,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,AD,1,LOP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 2015-LRW-CHS-1008,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/18/2014,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/18/2014 Lostine River Weir 9:11 AM PST,Chinook,Summer,NA,6,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,588,Jack/Jill,TRUE,401,630,2/15/2014,9/30/2014,NPT GRSME Program,Outplant - Lower Wallowa River,Release Site,FALSE,NA,NA,NA,NA,Released,Outplant - Lower Wallowa River,45.6216621398926,-117.721450805664,Recycled,AD,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 2014-LRW-CHS-0576,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,4/19/2014,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 04/19/2014 Lostine River Weir 10:14 AM PST,Steelhead,Summer,NA,1,1,Steelhead,Summer,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,685,NA,FALSE,NA,NA,NA,NA,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 2014-LRW-STS-005,NI,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/14/2018,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/14/2018 Lostine River Weir 7:00 AM PST,Chinook,Summer,56.3 F,36,1,Chinook,Summer,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,695,Adult,TRUE,631,1500,2/15/2018,12/31/2018,NPT GRSME Program,Outplant - Wallowa River: Russel Lane Bridge,Release Site,FALSE,NA,NA,NA,NA,Released,Outplant - Wallowa River: Russel Lane Bridge,45.3598670959473,-117.246231079102,Natural Spawning,"AD, ROP","1, 1",ROP,1,NA,NA,Present,NA,NA,NA,NA,NA,NA,HI,TRUE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/10/2016,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/10/2016 Lostine River Weir 9:59 AM PST,Chinook,Summer,52.5 F,15,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,814,Adult,TRUE,631,1500,2/15/2016,9/30/2016,NPT GRSME Program,Lookingglass Fish Hatchery,Holding,FALSE,NA,NA,NA,NA,Ponded,NA,NA,NA,Brood Stock,AD,1,ROP,1,NA,OP 2852,Not Present,NA,NA,NA,NA,NA,GEN 2016-LRW-ChS-0086,NA,FALSE,TRUE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/2/2018,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/02/2018 Lostine River Weir 7:00 AM PST,Chinook,Summer,49.7 F,27,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,794,Adult,TRUE,631,1500,2/15/2018,12/31/2018,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,AD,1,LOP,1,NA,NA,Present,NA,NA,NA,NA,NA,GEN 2018-LRW-CHS-092,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/16/2016,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/16/2016 Lostine River Weir 10:57 AM PST,Chinook,Summer,52.8 F,38,1,Chinook,Summer,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,698,Adult,TRUE,631,1500,2/15/2016,9/30/2016,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,UNC,1,LOP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 2016-LRW-ChS-0270,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/14/2012,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/14/2012 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,749,Adult,TRUE,631,1500,1/1/2011,12/31/2013,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,UNC,1,LOP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 2012-LRW-CHS-0211,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,6/18/2012,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 06/18/2012 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,710,Adult,TRUE,631,1500,1/1/2011,12/31/2013,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,UNC,1,LOP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 2012-LRW-CHS-0004,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,5/21/2013,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 05/21/2013 Lostine River Weir 8:00 AM PST,Steelhead,Summer,NA,NA,1,Steelhead,Summer,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,730,NA,FALSE,NA,NA,NA,NA,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 2013-LRW-STS-0072,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/28/2017,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/28/2017 Lostine River Weir 7:00 AM PST,Chinook,Summer,Temp: 56.0 F,12,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,750,Adult,TRUE,631,1500,1/1/2017,12/31/2017,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,AD,1,LOP,1,NA,RT 75,Present,NA,NA,NA,NA,NA,GEN 2017-LRW-CHS-258,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/28/2015,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 08/28/2015 Lostine River Weir 9:31 AM PST,Chinook,Summer,55.6 - 55.7 F,6,1,Chinook,Summer,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,740,Adult,TRUE,631,1500,2/15/2015,9/30/2015,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,UNC,1,LOP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 2015-LRW-ChS-0752,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/26/2016,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 08/26/2016 Lostine River Weir 10:40 AM PST,Chinook,Summer,52.6 F,21,1,Chinook,Summer,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,712,Adult,TRUE,631,1500,2/15/2016,9/30/2016,NPT GRSME Program,Lookingglass Fish Hatchery,Holding,FALSE,NA,NA,NA,NA,Ponded,NA,NA,NA,Brood Stock,AD,1,ROP,1,NA,OP 0092,Present,NA,NA,NA,NA,NA,GEN 2016-LRW-ChS-0902,NA,FALSE,TRUE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/8/2017,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/08/2017 Lostine River Weir 7:00 AM PST,Chinook,Summer,"49.8 F
Recycled 1 ROP fish transferred to Wallowa at Diamond Prairie",9,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,980,Adult,TRUE,631,1500,1/1/2017,12/31/2017,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,AD,1,LOP,1,NA,NA,Present,NA,NA,NA,NA,NA,GEN 2017-LRW-CHS-097,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/12/2011,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 09/12/2011 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,520,Jack/Jill,TRUE,401,630,1/1/2011,12/31/2012,NPT GRSME Program,Outplant - Wallowa River,Release Site,FALSE,NA,NA,NA,NA,Released,Outplant - Wallowa River,NA,NA,Recycled,"AD, ROP","1, 1",NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/24/2016,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/24/2016 Lostine River Weir 7:00 AM PST,Chinook,Summer,54.3,12,1,Chinook,Summer,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,744,Adult,TRUE,631,1500,2/15/2016,9/30/2016,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,UNC,1,LOP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 2016-LRW-ChS-0664,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,5/8/2011,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 05/08/2011 Lostine River Weir 8:00 AM PST,Steelhead,Summer,NA,NA,1,Steelhead,Summer,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,580,NA,FALSE,NA,NA,NA,NA,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,UNC,1,LOP,1,NA,FT 00086,Not Present,NA,NA,NA,NA,NA,GEN 2011- LRW-StS-104,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,6/28/2015,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 06/28/2015 Lostine River Weir 10:13 AM PST,Chinook,Summer,57.8 F,28,1,Chinook,Summer,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,830,Adult,TRUE,631,1500,2/15/2015,9/30/2015,NPT GRSME Program,Lookingglass Fish Hatchery,Holding,FALSE,NA,NA,NA,NA,Ponded,NA,NA,NA,Brood Stock,UNC,1,ROP,1,NA,OP 3768,Not Present,NA,NA,NA,NA,NA,GEN 2015-LRW-ChS-0344,NA,FALSE,TRUE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/16/2012,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/16/2012 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,731,Adult,TRUE,631,1500,1/1/2011,12/31/2013,NPT GRSME Program,Lookingglass Fish Hatchery,Holding,FALSE,NA,NA,NA,NA,Ponded,NA,NA,NA,Brood Stock,AD,1,ROP,1,NA,OP LR-2961,Present,NA,NA,NA,NA,NA,GEN 2012-LRW-CHS-0276,NA,FALSE,TRUE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/16/2009,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/16/2009 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,490,NA,FALSE,NA,NA,NA,NA,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,UNC,1,LOP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN LR091046,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/21/2012,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/21/2012 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,766,Adult,TRUE,631,1500,1/1/2011,12/31/2013,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,AD,1,LOP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 2012-LRW-CHS-0508,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,5/8/2016,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 05/08/2016 Lostine River Weir 8:49 AM PST,Steelhead,Summer,42.0 F,8,1,Steelhead,Summer,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,627,NA,FALSE,NA,NA,NA,NA,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 2016-LRW-StS-042,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/24/2012,TRUE,NPT GRSME Program,Lostine River Weir,FALSE,Session - 07/24/2012 Lostine River Weir 8:00 AM PST,Chinook,Summer,NA,NA,1,Chinook,Summer,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,796,Adult,TRUE,631,1500,1/1/2011,12/31/2013,NPT GRSME Program,Lostine River: Above Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Lostine River: Above Weir,45.5431365966797,-117.484237670898,Natural Spawning,AD,1,LOP,1,NA,NA,Present,NA,NA,NA,NA,NA,GEN 2012-LRW-CHS-0863,NA,FALSE,FALSE,NA,NA,NA,NA
